Date,WFC Close Price
4/8/2016 16:00:00,47.07
4/11/2016 16:00:00,47.03
4/12/2016 16:00:00,47.77
4/13/2016 16:00:00,49.03
4/14/2016 16:00:00,48.79
4/15/2016 16:00:00,48.25
4/18/2016 16:00:00,48.84
4/19/2016 16:00:00,49.88
4/20/2016 16:00:00,50.45
4/21/2016 16:00:00,50.05
4/22/2016 16:00:00,50.62
4/25/2016 16:00:00,50.51
4/26/2016 16:00:00,50.92
4/27/2016 16:00:00,50.93
4/28/2016 16:00:00,50.41
4/29/2016 16:00:00,49.98
5/2/2016 16:00:00,50.59
5/3/2016 16:00:00,50
5/4/2016 16:00:00,48.94
5/5/2016 16:00:00,48.96
5/6/2016 16:00:00,49.02
5/9/2016 16:00:00,48.88
5/10/2016 16:00:00,49.4
5/11/2016 16:00:00,49.08
5/12/2016 16:00:00,49.2
5/13/2016 16:00:00,48.24
5/16/2016 16:00:00,48.27
5/17/2016 16:00:00,47.62
5/18/2016 16:00:00,48.65
5/19/2016 16:00:00,48.38
5/20/2016 16:00:00,48.75
5/23/2016 16:00:00,48.7
5/24/2016 16:00:00,49.2
5/25/2016 16:00:00,50.5
5/26/2016 16:00:00,50.55
5/27/2016 16:00:00,50.85
5/31/2016 16:00:00,50.72
6/1/2016 16:00:00,51
6/2/2016 16:00:00,51.11
6/3/2016 16:00:00,50.19
6/6/2016 16:00:00,50.49
6/7/2016 16:00:00,50.27
6/8/2016 16:00:00,50
6/9/2016 16:00:00,49.14
6/10/2016 16:00:00,48.34
6/13/2016 16:00:00,47.97
6/14/2016 16:00:00,46.88
6/15/2016 16:00:00,46.78
6/16/2016 16:00:00,46.85
6/17/2016 16:00:00,46.6
6/20/2016 16:00:00,46.93
6/21/2016 16:00:00,47.23
6/22/2016 16:00:00,46.97
6/23/2016 16:00:00,47.91
6/24/2016 16:00:00,45.71
6/27/2016 16:00:00,45.01
6/28/2016 16:00:00,46.1
6/29/2016 16:00:00,46.97
6/30/2016 16:00:00,47.33
7/1/2016 16:00:00,47.03
7/5/2016 16:00:00,46.21
7/6/2016 16:00:00,46.65
7/7/2016 16:00:00,46.8
7/8/2016 16:00:00,47.79
7/11/2016 16:00:00,48.08
7/12/2016 16:00:00,48.35
7/13/2016 16:00:00,48.27
7/14/2016 16:00:00,48.94
7/15/2016 16:00:00,47.71
7/18/2016 16:00:00,48.28
7/19/2016 16:00:00,48.37
7/20/2016 16:00:00,48.61
7/21/2016 16:00:00,48.3
7/22/2016 16:00:00,48.32
7/25/2016 16:00:00,48.12
7/26/2016 16:00:00,47.97
7/27/2016 16:00:00,48
7/28/2016 16:00:00,48.13
7/29/2016 16:00:00,47.97
8/1/2016 16:00:00,47.81
8/2/2016 16:00:00,47.7
8/3/2016 16:00:00,47.57
8/4/2016 16:00:00,47.84
8/5/2016 16:00:00,48.68
8/8/2016 16:00:00,48.91
8/9/2016 16:00:00,48.93
8/10/2016 16:00:00,48.18
8/11/2016 16:00:00,48.24
8/12/2016 16:00:00,47.9
8/15/2016 16:00:00,48.27
8/16/2016 16:00:00,48.44
8/17/2016 16:00:00,48.61
8/18/2016 16:00:00,48.53
8/19/2016 16:00:00,48.65
8/22/2016 16:00:00,48.63
8/23/2016 16:00:00,48.41
8/24/2016 16:00:00,48.63
8/25/2016 16:00:00,48.38
8/26/2016 16:00:00,48.51
8/29/2016 16:00:00,49.56
8/30/2016 16:00:00,50.62
8/31/2016 16:00:00,50.8
9/1/2016 16:00:00,50.43
9/2/2016 16:00:00,50.55
9/6/2016 16:00:00,49.99
9/7/2016 16:00:00,49.77
9/8/2016 16:00:00,49.9
9/9/2016 16:00:00,48.72
9/12/2016 16:00:00,48.54
9/13/2016 16:00:00,46.96
9/14/2016 16:00:00,46.52
9/15/2016 16:00:00,46.15
9/16/2016 16:00:00,45.43
9/19/2016 16:00:00,46.01
9/20/2016 16:00:00,46.56
9/21/2016 16:00:00,45.83
9/22/2016 16:00:00,45.72
9/23/2016 16:00:00,45.74
9/26/2016 16:00:00,44.88
9/27/2016 16:00:00,45.09
9/28/2016 16:00:00,45.31
9/29/2016 16:00:00,44.37
9/30/2016 16:00:00,44.28
10/3/2016 16:00:00,43.83
10/4/2016 16:00:00,43.75
10/5/2016 16:00:00,44.99
10/6/2016 16:00:00,45.18
10/7/2016 16:00:00,45.33
10/10/2016 16:00:00,45.65
10/11/2016 16:00:00,45.45
10/12/2016 16:00:00,45.32
10/13/2016 16:00:00,44.75
10/14/2016 16:00:00,44.71
10/17/2016 16:00:00,44.5
10/18/2016 16:00:00,44.95
10/19/2016 16:00:00,45.26
10/20/2016 16:00:00,44.93
10/21/2016 16:00:00,45.09
10/24/2016 16:00:00,45.52
10/25/2016 16:00:00,45.72
10/26/2016 16:00:00,46.15
10/27/2016 16:00:00,46.41
10/28/2016 16:00:00,46.23
10/31/2016 16:00:00,46.01
11/1/2016 16:00:00,45.99
11/2/2016 16:00:00,45.24
11/3/2016 16:00:00,45.34
11/4/2016 16:00:00,44.6
11/7/2016 16:00:00,45.4
11/8/2016 16:00:00,45.54
11/9/2016 16:00:00,47.99
11/10/2016 16:00:00,51.63
11/11/2016 16:00:00,51.73
11/14/2016 16:00:00,53.22
11/15/2016 16:00:00,52.59
11/16/2016 16:00:00,51.68
11/17/2016 16:00:00,52.49
11/18/2016 16:00:00,52.82
11/21/2016 16:00:00,52.12
11/22/2016 16:00:00,52.22
11/23/2016 16:00:00,52.16
11/25/2016 16:00:00,52.62
11/28/2016 16:00:00,51.58
11/29/2016 16:00:00,51.86
11/30/2016 16:00:00,52.92
12/1/2016 16:00:00,54.34
12/2/2016 16:00:00,53.58
12/5/2016 16:00:00,54.35
12/6/2016 16:00:00,55.55
12/7/2016 16:00:00,57.28
12/8/2016 16:00:00,57.29
12/9/2016 16:00:00,57.14
12/12/2016 16:00:00,55.78
12/13/2016 16:00:00,55.84
12/14/2016 16:00:00,54.7
12/15/2016 16:00:00,55.19
12/16/2016 16:00:00,55.34
12/19/2016 16:00:00,55.22
12/20/2016 16:00:00,56.1
12/21/2016 16:00:00,55.71
12/22/2016 16:00:00,55.75
12/23/2016 16:00:00,55.96
12/27/2016 16:00:00,55.95
12/28/2016 16:00:00,55.32
12/29/2016 16:00:00,54.84
12/30/2016 16:00:00,55.11
1/3/2017 16:00:00,56
1/4/2017 16:00:00,56.05
1/5/2017 16:00:00,55.18
1/6/2017 16:00:00,55.04
1/9/2017 16:00:00,54.24
1/10/2017 16:00:00,54.62
1/11/2017 16:00:00,54.8
1/12/2017 16:00:00,54.5
1/13/2017 16:00:00,55.31
1/17/2017 16:00:00,53.78
1/18/2017 16:00:00,54.27
1/19/2017 16:00:00,54.58
1/20/2017 16:00:00,55.07
1/23/2017 16:00:00,54.25
1/24/2017 16:00:00,54.7
1/25/2017 16:00:00,56.62
1/26/2017 16:00:00,57.18
1/27/2017 16:00:00,56.59
1/30/2017 16:00:00,56.08
1/31/2017 16:00:00,56.33
2/1/2017 16:00:00,55.91
2/2/2017 16:00:00,55.75
2/3/2017 16:00:00,57.27
2/6/2017 16:00:00,56.55
2/7/2017 16:00:00,56.34
2/8/2017 16:00:00,55.63
2/9/2017 16:00:00,56.73
2/10/2017 16:00:00,56.86
2/13/2017 16:00:00,57.08
2/14/2017 16:00:00,57.98
2/15/2017 16:00:00,58.55
2/16/2017 16:00:00,58.12
2/17/2017 16:00:00,58.09
2/21/2017 16:00:00,58.25
2/22/2017 16:00:00,58.36
2/23/2017 16:00:00,58.49
2/24/2017 16:00:00,57.81
2/27/2017 16:00:00,58.06
2/28/2017 16:00:00,57.88
3/1/2017 16:00:00,59.73
3/2/2017 16:00:00,58.71
3/3/2017 16:00:00,58.89
3/6/2017 16:00:00,58.61
3/7/2017 16:00:00,58.3
3/8/2017 16:00:00,58.21
3/9/2017 16:00:00,58.7
3/10/2017 16:00:00,58.85
3/13/2017 16:00:00,58.7
3/14/2017 16:00:00,58.76
3/15/2017 16:00:00,58.71
3/16/2017 16:00:00,59.32
3/17/2017 16:00:00,58.67
3/20/2017 16:00:00,57.63
3/21/2017 16:00:00,55.85
3/22/2017 16:00:00,55.33
3/23/2017 16:00:00,55.25
3/24/2017 16:00:00,55.83
3/27/2017 16:00:00,55.39
3/28/2017 16:00:00,55.96
3/29/2017 16:00:00,55.67
3/30/2017 16:00:00,56.24
3/31/2017 16:00:00,55.66
4/3/2017 16:00:00,55.49
4/4/2017 16:00:00,55.2
4/5/2017 16:00:00,54.98
4/6/2017 16:00:00,55.37
4/7/2017 16:00:00,54.84
4/10/2017 16:00:00,54.54
4/11/2017 16:00:00,54.16
4/12/2017 16:00:00,53.12
4/13/2017 16:00:00,51.35
4/17/2017 16:00:00,52.72
4/18/2017 16:00:00,52.45
4/19/2017 16:00:00,52.15
4/20/2017 16:00:00,53.5
4/21/2017 16:00:00,53
4/24/2017 16:00:00,53.65
4/25/2017 16:00:00,54.56
4/26/2017 16:00:00,54.54
4/27/2017 16:00:00,54.44
4/28/2017 16:00:00,53.84
5/1/2017 16:00:00,54.46
5/2/2017 16:00:00,54.54
5/3/2017 16:00:00,54.85
5/4/2017 16:00:00,55.18
5/5/2017 16:00:00,55.11
5/8/2017 16:00:00,55.04
5/9/2017 16:00:00,54.68
5/10/2017 16:00:00,54.72
5/11/2017 16:00:00,53.74
5/12/2017 16:00:00,53.02
5/15/2017 16:00:00,53.32
5/16/2017 16:00:00,53.26
5/17/2017 16:00:00,52.24
5/18/2017 16:00:00,52.38
5/19/2017 16:00:00,53.06
5/22/2017 16:00:00,53.01
5/23/2017 16:00:00,53.39
5/24/2017 16:00:00,53.09
5/25/2017 16:00:00,52.78
5/26/2017 16:00:00,52.41
5/30/2017 16:00:00,52.16
5/31/2017 16:00:00,51.14
6/1/2017 16:00:00,52.08
6/2/2017 16:00:00,51.81
6/5/2017 16:00:00,51.72
6/6/2017 16:00:00,51.81
6/7/2017 16:00:00,52.09
6/8/2017 16:00:00,52.56
6/9/2017 16:00:00,53.8
6/12/2017 16:00:00,54.09
6/13/2017 16:00:00,54.45
6/14/2017 16:00:00,54.53
6/15/2017 16:00:00,53.9
6/16/2017 16:00:00,53.89
6/19/2017 16:00:00,54.24
6/20/2017 16:00:00,53.46
6/21/2017 16:00:00,52.98
6/22/2017 16:00:00,52.49
6/23/2017 16:00:00,52.45
6/26/2017 16:00:00,52.9
6/27/2017 16:00:00,53.16
6/28/2017 16:00:00,54.33
6/29/2017 16:00:00,55.78
6/30/2017 16:00:00,55.41
7/3/2017 16:00:00,55.78
7/5/2017 16:00:00,55.78
7/6/2017 16:00:00,55.56
7/7/2017 16:00:00,55.74
7/10/2017 16:00:00,55.59
7/11/2017 16:00:00,55.04
7/12/2017 16:00:00,55.17
7/13/2017 16:00:00,55.6
7/14/2017 16:00:00,54.99
7/17/2017 16:00:00,54.71
7/18/2017 16:00:00,54.8
7/19/2017 16:00:00,54.94
7/20/2017 16:00:00,54.88
7/21/2017 16:00:00,54.17
7/24/2017 16:00:00,54.27
7/25/2017 16:00:00,55.06
7/26/2017 16:00:00,54.91
7/27/2017 16:00:00,54.71
7/28/2017 16:00:00,53.3
7/31/2017 16:00:00,53.94
8/1/2017 16:00:00,54.08
8/2/2017 16:00:00,53.62
8/3/2017 16:00:00,53.4
8/4/2017 16:00:00,52.84
8/7/2017 16:00:00,52.54
8/8/2017 16:00:00,52.71
8/9/2017 16:00:00,52.79
8/10/2017 16:00:00,51.95
8/11/2017 16:00:00,51.94
8/14/2017 16:00:00,52.84
8/15/2017 16:00:00,52.85
8/16/2017 16:00:00,52.69
8/17/2017 16:00:00,51.8
8/18/2017 16:00:00,51.68
8/21/2017 16:00:00,51.82
8/22/2017 16:00:00,52.22
8/23/2017 16:00:00,52.03
8/24/2017 16:00:00,52.16
8/25/2017 16:00:00,51.77
8/28/2017 16:00:00,51.63
8/29/2017 16:00:00,51.42
8/30/2017 16:00:00,51.36
8/31/2017 16:00:00,51.07
9/1/2017 16:00:00,50.97
9/5/2017 16:00:00,50.1
9/6/2017 16:00:00,49.88
9/7/2017 16:00:00,49.68
9/8/2017 16:00:00,49.58
9/11/2017 16:00:00,50.66
9/12/2017 16:00:00,51.57
9/13/2017 16:00:00,51.46
9/14/2017 16:00:00,51.29
9/15/2017 16:00:00,51.66
9/18/2017 16:00:00,52.71
9/19/2017 16:00:00,53.36
9/20/2017 16:00:00,53.75
9/21/2017 16:00:00,54.06
9/22/2017 16:00:00,54.25
9/25/2017 16:00:00,54.03
9/26/2017 16:00:00,53.8
9/27/2017 16:00:00,54.21
9/28/2017 16:00:00,54.25
9/29/2017 16:00:00,55.15
10/2/2017 16:00:00,55.47
10/3/2017 16:00:00,55.58
10/4/2017 16:00:00,54.96
10/5/2017 16:00:00,55.39
10/6/2017 16:00:00,55.58
10/9/2017 16:00:00,55.14
10/10/2017 16:00:00,55.61
10/11/2017 16:00:00,55.66
10/12/2017 16:00:00,55.21
10/13/2017 16:00:00,53.69
10/16/2017 16:00:00,53.8
10/17/2017 16:00:00,53.19
10/18/2017 16:00:00,53.41
10/19/2017 16:00:00,53.75
10/20/2017 16:00:00,54.92
10/23/2017 16:00:00,54.91
10/24/2017 16:00:00,55.42
10/25/2017 16:00:00,55.25
10/26/2017 16:00:00,55.62
10/27/2017 16:00:00,55.87
10/30/2017 16:00:00,55.85
10/31/2017 16:00:00,56.14
11/1/2017 16:00:00,56.21
11/2/2017 16:00:00,56.48
11/3/2017 16:00:00,56.35
11/6/2017 16:00:00,56.18
11/7/2017 16:00:00,55.05
11/8/2017 16:00:00,54.26
11/9/2017 16:00:00,54
11/10/2017 16:00:00,53.81
11/13/2017 16:00:00,53.72
11/14/2017 16:00:00,54.04
11/15/2017 16:00:00,53.75
11/16/2017 16:00:00,54.6
11/17/2017 16:00:00,54.15
11/20/2017 16:00:00,54.05
11/21/2017 16:00:00,54.52
11/22/2017 16:00:00,54.06
11/24/2017 13:00:00,54.09
11/27/2017 16:00:00,53.95
11/28/2017 16:00:00,55.57
11/29/2017 16:00:00,56.68
11/30/2017 16:00:00,56.47
12/1/2017 16:00:00,56.2
12/4/2017 16:00:00,57.39
12/5/2017 16:00:00,58.55
12/6/2017 16:00:00,58.57
12/7/2017 16:00:00,59.36
12/8/2017 16:00:00,59.31
12/11/2017 16:00:00,58.87
12/12/2017 16:00:00,60.33
12/13/2017 16:00:00,59.4
12/14/2017 16:00:00,59.22
12/15/2017 16:00:00,59.87
12/18/2017 16:00:00,60.92
12/19/2017 16:00:00,60.36
12/20/2017 16:00:00,60.14
12/21/2017 16:00:00,61.61
12/22/2017 16:00:00,61.55
12/26/2017 16:00:00,61.13
12/27/2017 16:00:00,60.95
12/28/2017 16:00:00,61.3
12/29/2017 16:00:00,60.67
1/2/2018 16:00:00,61.09
1/3/2018 16:00:00,61.56
1/4/2018 16:00:00,62.33
1/5/2018 16:00:00,62.75
1/8/2018 16:00:00,62.04
1/9/2018 16:00:00,62.26
1/10/2018 16:00:00,63.12
1/11/2018 16:00:00,63.01
1/12/2018 16:00:00,62.55
1/16/2018 16:00:00,62.5
1/17/2018 16:00:00,63.88
1/18/2018 16:00:00,63.95
1/19/2018 16:00:00,64.22
1/22/2018 16:00:00,64.73
1/23/2018 16:00:00,64.49
1/24/2018 16:00:00,65.48
1/25/2018 16:00:00,65.65
1/26/2018 16:00:00,65.93
1/29/2018 16:00:00,65.82
1/30/2018 16:00:00,65.28
1/31/2018 16:00:00,65.78
2/1/2018 16:00:00,65.51
2/2/2018 16:00:00,64.07
2/5/2018 16:00:00,58.16
2/6/2018 16:00:00,57.28
2/7/2018 16:00:00,57.54
2/8/2018 16:00:00,55.4
2/9/2018 16:00:00,56.13
2/12/2018 16:00:00,56.5
2/13/2018 16:00:00,58
2/14/2018 16:00:00,59.55
2/15/2018 16:00:00,60.02
2/16/2018 16:00:00,59.95
2/20/2018 16:00:00,59.95
2/21/2018 16:00:00,59.73
2/22/2018 16:00:00,58.81
2/23/2018 16:00:00,59.17
2/26/2018 16:00:00,59.97
2/27/2018 16:00:00,59.21
2/28/2018 16:00:00,58.41
3/1/2018 16:00:00,57.31
3/2/2018 16:00:00,57.41
3/5/2018 16:00:00,57.59
3/6/2018 16:00:00,57.07
3/7/2018 16:00:00,56.6
3/8/2018 16:00:00,56.72
3/9/2018 16:00:00,58.23
3/12/2018 16:00:00,58.02
3/13/2018 16:00:00,57.56
3/14/2018 16:00:00,56.63
3/15/2018 16:00:00,56.83
3/16/2018 16:00:00,55.9
3/19/2018 16:00:00,55.48
3/20/2018 16:00:00,54.9
3/21/2018 16:00:00,54.79
3/22/2018 16:00:00,52.53
3/23/2018 16:00:00,50.98
3/26/2018 16:00:00,52.29
3/27/2018 16:00:00,51.1
3/28/2018 16:00:00,51.48
3/29/2018 16:00:00,52.41
4/2/2018 16:00:00,51.35
4/3/2018 16:00:00,52.08
4/4/2018 16:00:00,52.91
4/5/2018 16:00:00,53.26
4/6/2018 16:00:00,52.23
4/9/2018 16:00:00,52.25
4/10/2018 16:00:00,52.62
4/11/2018 16:00:00,51.93
4/12/2018 16:00:00,52.7
4/13/2018 16:00:00,50.89
4/16/2018 16:00:00,50.8
4/17/2018 16:00:00,50.57
4/18/2018 16:00:00,50.39
4/19/2018 16:00:00,51.54
4/20/2018 16:00:00,52.56
4/23/2018 16:00:00,52.61
4/24/2018 16:00:00,52.51
4/25/2018 16:00:00,53.11
4/26/2018 16:00:00,52.44
4/27/2018 16:00:00,52.36
4/30/2018 16:00:00,51.96
5/1/2018 16:00:00,52.56
5/2/2018 16:00:00,52.19
5/3/2018 16:00:00,51.54
5/4/2018 16:00:00,52.41
5/7/2018 16:00:00,52.66
5/8/2018 16:00:00,53.19
5/9/2018 16:00:00,53.76
5/10/2018 16:00:00,54.65
5/11/2018 16:00:00,54.45
5/14/2018 16:00:00,54.48
5/15/2018 16:00:00,54.75
5/16/2018 16:00:00,55.04
5/17/2018 16:00:00,54.22
5/18/2018 16:00:00,53.7
5/21/2018 16:00:00,54.54
5/22/2018 16:00:00,55.26
5/23/2018 16:00:00,56.18
5/24/2018 16:00:00,54.67
5/25/2018 16:00:00,54.9
5/29/2018 16:00:00,52.95
5/30/2018 16:00:00,54.23
5/31/2018 16:00:00,53.99
6/1/2018 16:00:00,54.69
6/4/2018 16:00:00,54.83
6/5/2018 16:00:00,54.5
6/6/2018 16:00:00,55.58
6/7/2018 16:00:00,55.63
6/8/2018 16:00:00,55.68
6/11/2018 16:00:00,55.51
6/12/2018 16:00:00,55.38
6/13/2018 16:00:00,55.16
6/14/2018 16:00:00,54.74
6/15/2018 16:00:00,54.98
6/18/2018 16:00:00,55.08
6/19/2018 16:00:00,55.08
6/20/2018 16:00:00,54.48
6/21/2018 16:00:00,54.37
6/22/2018 16:00:00,53.94
6/25/2018 16:00:00,53.96
6/26/2018 16:00:00,53.43
6/27/2018 16:00:00,53.28
6/28/2018 16:00:00,53.63
6/29/2018 16:00:00,55.44
7/2/2018 16:00:00,56.32
7/3/2018 13:00:00,55.56
7/5/2018 16:00:00,55.24
7/6/2018 16:00:00,55.89
7/9/2018 16:00:00,56.77
7/10/2018 16:00:00,56.62
7/11/2018 16:00:00,56.07
7/12/2018 16:00:00,56.03
7/13/2018 16:00:00,55.36
7/16/2018 16:00:00,56.99
7/17/2018 16:00:00,56.56
7/18/2018 16:00:00,56.57
7/19/2018 16:00:00,56.33
7/20/2018 16:00:00,56.41
7/23/2018 16:00:00,58
7/24/2018 16:00:00,58.35
7/25/2018 16:00:00,58.23
7/26/2018 16:00:00,58.31
7/27/2018 16:00:00,58.63
7/30/2018 16:00:00,58.49
7/31/2018 16:00:00,57.29
8/1/2018 16:00:00,57.65
8/2/2018 16:00:00,58.29
8/3/2018 16:00:00,58.83
8/6/2018 16:00:00,58.89
8/7/2018 16:00:00,58.82
8/8/2018 16:00:00,59.19
8/9/2018 16:00:00,58.44
8/10/2018 16:00:00,58.05
8/13/2018 16:00:00,57.61
8/14/2018 16:00:00,58.07
8/15/2018 16:00:00,57.99
8/16/2018 16:00:00,58.66
8/17/2018 16:00:00,58.86
8/20/2018 16:00:00,59.03
8/21/2018 16:00:00,58.96
8/22/2018 16:00:00,59.17
8/23/2018 16:00:00,58.62
8/24/2018 16:00:00,58.69
8/27/2018 16:00:00,59.1
8/28/2018 16:00:00,59.07
8/29/2018 16:00:00,58.96
8/30/2018 16:00:00,58.46
8/31/2018 16:00:00,58.48
9/4/2018 16:00:00,58.8
9/5/2018 16:00:00,58.95
9/6/2018 16:00:00,57.93
9/7/2018 16:00:00,57.4
9/10/2018 16:00:00,57.46
9/11/2018 16:00:00,57.38
9/12/2018 16:00:00,55.94
9/13/2018 16:00:00,55
9/14/2018 16:00:00,54.73
9/17/2018 16:00:00,54.31
9/18/2018 16:00:00,54.5
9/19/2018 16:00:00,55.22
9/20/2018 16:00:00,55.55
9/21/2018 16:00:00,54.99
9/24/2018 16:00:00,54.26
9/25/2018 16:00:00,54.23
9/26/2018 16:00:00,53.16
9/27/2018 16:00:00,52.82
9/28/2018 16:00:00,52.56
10/1/2018 16:00:00,52.25
10/2/2018 16:00:00,52.13
10/3/2018 16:00:00,52.65
10/4/2018 16:00:00,53.51
10/5/2018 16:00:00,53.19
10/8/2018 16:00:00,53.67
10/9/2018 16:00:00,53.53
10/10/2018 16:00:00,52.43
10/11/2018 16:00:00,51.44
10/12/2018 16:00:00,52.11
10/15/2018 16:00:00,53.24
10/16/2018 16:00:00,53.73
10/17/2018 16:00:00,54.46
10/18/2018 16:00:00,53.1
10/19/2018 16:00:00,52.89
10/22/2018 16:00:00,51.65
10/23/2018 16:00:00,51.56
10/24/2018 16:00:00,50.19
10/25/2018 16:00:00,51.86
10/26/2018 16:00:00,51.25
10/29/2018 16:00:00,52.23
10/30/2018 16:00:00,52.69
10/31/2018 16:00:00,53.23
11/1/2018 16:00:00,53.56
11/2/2018 16:00:00,53.61
11/5/2018 16:00:00,53.66
11/6/2018 16:00:00,53.55
11/7/2018 16:00:00,53.58
11/8/2018 16:00:00,53.16
11/9/2018 16:00:00,53.04
11/12/2018 16:00:00,52.35
11/13/2018 16:00:00,52.74
11/14/2018 16:00:00,52.15
11/15/2018 16:00:00,52.82
11/16/2018 16:00:00,52.94
11/19/2018 16:00:00,53.32
11/20/2018 16:00:00,52.54
11/21/2018 16:00:00,52.43
11/23/2018 13:00:00,51.83
11/26/2018 16:00:00,52.88
11/27/2018 16:00:00,53.19
11/28/2018 16:00:00,54.35
11/29/2018 16:00:00,54.04
11/30/2018 16:00:00,54.28
12/3/2018 16:00:00,54.24
12/4/2018 16:00:00,51.78
12/6/2018 16:00:00,51.09
12/7/2018 16:00:00,50.26
12/10/2018 16:00:00,48.8
12/11/2018 16:00:00,47.76
12/12/2018 16:00:00,47.74
12/13/2018 16:00:00,47.03
12/14/2018 16:00:00,46.54
12/17/2018 16:00:00,46.61
12/18/2018 16:00:00,46.52
12/19/2018 16:00:00,45.67
12/20/2018 16:00:00,46.04
12/21/2018 16:00:00,45.12
12/24/2018 13:00:00,43.6
12/26/2018 16:00:00,45.59
12/27/2018 16:00:00,45.53
12/28/2018 16:00:00,45.78
12/31/2018 16:00:00,46.08
1/2/2019 16:00:00,46.94
1/3/2019 16:00:00,46.57
1/4/2019 16:00:00,47.95
1/7/2019 16:00:00,47.64
1/8/2019 16:00:00,47.54
1/9/2019 16:00:00,47.8
1/10/2019 16:00:00,47.75
1/11/2019 16:00:00,47.87
1/14/2019 16:00:00,48.42
1/15/2019 16:00:00,47.67
1/16/2019 16:00:00,48.94
1/17/2019 16:00:00,49.23
1/18/2019 16:00:00,50.01
1/22/2019 16:00:00,49.86
1/23/2019 16:00:00,50.12
1/24/2019 16:00:00,49.98
1/25/2019 16:00:00,50.13
1/28/2019 16:00:00,49.82
1/29/2019 16:00:00,49.85
1/30/2019 16:00:00,50.09
1/31/2019 16:00:00,48.91
2/1/2019 16:00:00,48.91
2/4/2019 16:00:00,49.06
2/5/2019 16:00:00,49.27
2/6/2019 16:00:00,49.22
2/7/2019 16:00:00,48.08
2/8/2019 16:00:00,47.65
2/11/2019 16:00:00,47.65
2/12/2019 16:00:00,49.05
2/13/2019 16:00:00,49.02
2/14/2019 16:00:00,48.52
2/15/2019 16:00:00,49.22
2/19/2019 16:00:00,49.38
2/20/2019 16:00:00,49.81
2/21/2019 16:00:00,49.56
2/22/2019 16:00:00,49.02
2/25/2019 16:00:00,49.66
2/26/2019 16:00:00,49.59
2/27/2019 16:00:00,49.9
2/28/2019 16:00:00,49.89
3/1/2019 16:00:00,50.03
3/4/2019 16:00:00,50.11
3/5/2019 16:00:00,49.89
3/6/2019 16:00:00,49.82
3/7/2019 16:00:00,49.68
3/8/2019 16:00:00,49.8
3/11/2019 16:00:00,49.76
3/12/2019 16:00:00,49.65
3/13/2019 16:00:00,49.92
3/14/2019 16:00:00,50.35
3/15/2019 16:00:00,50.66
3/18/2019 16:00:00,51.73
3/19/2019 16:00:00,51.41
3/20/2019 16:00:00,50.4
3/21/2019 16:00:00,49.86
3/22/2019 16:00:00,48.31
3/25/2019 16:00:00,48.08
3/26/2019 16:00:00,49.01
3/27/2019 16:00:00,48.77
3/28/2019 16:00:00,49.09
3/29/2019 16:00:00,48.32
4/1/2019 16:00:00,48.81
4/2/2019 16:00:00,48.21
4/3/2019 16:00:00,48.86
4/4/2019 16:00:00,49.17
4/5/2019 16:00:00,48.78
4/8/2019 16:00:00,48.88
4/9/2019 16:00:00,48.14
4/10/2019 16:00:00,47.79
4/11/2019 16:00:00,47.74
4/12/2019 16:00:00,46.49
4/15/2019 16:00:00,46.77
4/16/2019 16:00:00,47.65
4/17/2019 16:00:00,47.55
4/18/2019 16:00:00,47.58
4/22/2019 16:00:00,47.26
4/23/2019 16:00:00,47.35
4/24/2019 16:00:00,47.48
4/25/2019 16:00:00,47.51
4/26/2019 16:00:00,47.96
4/29/2019 16:00:00,48.27
4/30/2019 16:00:00,48.41
5/1/2019 16:00:00,48.23
5/2/2019 16:00:00,48.3
5/3/2019 16:00:00,48.65
5/6/2019 16:00:00,48.43
5/7/2019 16:00:00,47.17
5/8/2019 16:00:00,47
5/9/2019 16:00:00,46.74
5/10/2019 16:00:00,47.15
5/13/2019 16:00:00,46.33
5/14/2019 16:00:00,46.49
5/15/2019 16:00:00,45.84
5/16/2019 16:00:00,45.9
5/17/2019 16:00:00,45.7
5/20/2019 16:00:00,45.45
5/21/2019 16:00:00,46.33
5/22/2019 16:00:00,46.1
5/23/2019 16:00:00,45.56
5/24/2019 16:00:00,46.17
5/28/2019 16:00:00,45.59
5/29/2019 16:00:00,45.48
5/30/2019 16:00:00,45.05
5/31/2019 16:00:00,44.37
6/3/2019 16:00:00,44.52
6/4/2019 16:00:00,45.68
6/5/2019 16:00:00,45.86
6/6/2019 16:00:00,45.92
6/7/2019 16:00:00,45.63
6/10/2019 16:00:00,46.27
6/11/2019 16:00:00,46.26
6/12/2019 16:00:00,44.91
6/13/2019 16:00:00,45.29
6/14/2019 16:00:00,45.59
6/17/2019 16:00:00,45.27
6/18/2019 16:00:00,46.1
6/19/2019 16:00:00,45.65
6/20/2019 16:00:00,45.86
6/21/2019 16:00:00,46.89
6/24/2019 16:00:00,46.27
6/25/2019 16:00:00,46.14
6/26/2019 16:00:00,45.8
6/27/2019 16:00:00,46.29
6/28/2019 16:00:00,47.32
7/1/2019 16:00:00,47.69
7/2/2019 16:00:00,47.23
7/3/2019 13:00:00,47.66
7/5/2019 16:00:00,47.77
7/8/2019 16:00:00,47.53
7/9/2019 16:00:00,47.83
7/10/2019 16:00:00,47.15
7/11/2019 16:00:00,47.14
7/12/2019 16:00:00,47.36
7/15/2019 16:00:00,46.71
7/16/2019 16:00:00,45.3
7/17/2019 16:00:00,45.21
